t,xe,ye,vxe,vye,xm,ym,vxm,vym
423200.000000,2522267.342566,-5353152.753513,10.584016,-8.291871,168817023.034359,347209775.846320,-907.125284,446.901122
423300.000000,2523325.809728,-5353981.801604,10.585327,-8.289091,168726304.886101,347254454.041152,-907.237671,446.662770
423400.000000,2524384.408007,-5354810.571618,10.586638,-8.286310,168635575.502396,347299108.399492,-907.349993,446.424392
423500.000000,2525443.137328,-5355639.063524,10.587948,-8.283528,168544834.889625,347343738.918635,-907.462252,446.185986
423600.000000,2526501.997616,-5356467.277290,10.589258,-8.280747,168454083.054166,347388345.595880,-907.574447,445.947554
423700.000000,2527560.988797,-5357295.212885,10.590566,-8.277965,168363320.002400,347432928.428526,-907.686578,445.709094
423800.000000,2528620.110796,-5358122.870277,10.591874,-8.275183,168272545.740709,347477487.413873,-907.798645,445.470608
423900.000000,2529679.363540,-5358950.249434,10.593181,-8.272400,168181760.275475,347522022.549226,-907.910649,445.232095
424000.000000,2530738.746953,-5359777.350327,10.594487,-8.269618,168090963.613080,347566533.831888,-908.022589,444.993554
424100.000000,2531798.260962,-5360604.172922,10.595793,-8.266834,168000155.759907,347611021.259167,-908.134464,444.754987
424200.000000,2532857.905491,-5361430.717188,10.597098,-8.264051,167909336.722340,347655484.828370,-908.246276,444.516393
424300.000000,2533917.680467,-5362256.983095,10.598402,-8.261267,167818506.506763,347699924.536808,-908.358025,444.277772
424400.000000,2534977.585814,-5363082.970610,10.599705,-8.258483,167727665.119560,347744340.381793,-908.469709,444.039124
424500.000000,2536037.621458,-5363908.679703,10.601008,-8.255699,167636812.567118,347788732.360638,-908.581329,443.800449
424600.000000,2537097.787326,-5364734.110341,10.602310,-8.252914,167545948.855823,347833100.470658,-908.692886,443.561747
424700.000000,2538158.083341,-5365559.262495,10.603611,-8.250129,167455073.992059,347877444.709171,-908.804379,443.323019
424800.000000,2539218.509430,-5366384.136131,10.604911,-8.247344,167364187.982216,347921765.073496,-908.915808,443.084263
424900.000000,2540279.065519,-5367208.731220,10.606211,-8.244558,167273290.832681,347966061.560953,-909.027173,442.845481
425000.000000,2541339.751532,-5368033.047730,10.607510,-8.241772,167182382.549842,348010334.168865,-909.138474,442.606672
425100.000000,2542400.567395,-5368857.085630,10.608808,-8.238986,167091463.140088,348054582.894555,-909.249711,442.367837
425200.000000,2543461.513034,-5369680.844888,10.610105,-8.236199,167000532.609808,348098807.735351,-909.360884,442.128975
425300.000000,2544522.588373,-5370504.325473,10.611402,-8.233412,166909590.965393,348143008.688579,-909.471994,441.890086
425400.000000,2545583.793340,-5371327.527355,10.612698,-8.230625,166818638.213233,348187185.751569,-909.583039,441.651170
425500.000000,2546645.127858,-5372150.450501,10.613993,-8.227838,166727674.359720,348231338.921652,-909.694021,441.412227
425600.000000,2547706.591854,-5372973.094881,10.615287,-8.225050,166636699.411246,348275468.196162,-909.804938,441.173258
425700.000000,2548768.185252,-5373795.460465,10.616581,-8.222262,166545713.374202,348319573.572433,-909.915792,440.934263
425800.000000,2549829.907979,-5374617.547219,10.617874,-8.219473,166454716.254982,348363655.047801,-910.026582,440.695240
425900.000000,2550891.759959,-5375439.355115,10.619166,-8.216685,166363708.059979,348407712.619606,-910.137308,440.456191
426000.000000,2551953.741118,-5376260.884120,10.620457,-8.213896,166272688.795588,348451746.285187,-910.247970,440.217116
426100.000000,2553015.851382,-5377082.134203,10.621748,-8.211106,166181658.468204,348495756.041885,-910.358568,439.978014
426200.000000,2554078.090676,-5377903.105334,10.623038,-8.208316,166090617.084221,348539741.887046,-910.469102,439.738885
426300.000000,2555140.458924,-5378723.797481,10.624327,-8.205526,165999564.650036,348583703.818013,-910.579572,439.499730
426400.000000,2556202.956054,-5379544.210615,10.625616,-8.202736,165908501.172045,348627641.832135,-910.689978,439.260548
426500.000000,2557265.581989,-5380364.344702,10.626903,-8.199946,165817426.656645,348671555.926759,-910.800320,439.021340
426600.000000,2558328.336656,-5381184.199714,10.628190,-8.197155,165726341.110234,348715446.099238,-910.910598,438.782105
426700.000000,2559391.219979,-5382003.775618,10.629476,-8.194363,165635244.539210,348759312.346922,-911.020812,438.542844
426800.000000,2560454.231884,-5382823.072385,10.630762,-8.191572,165544136.949972,348803154.667167,-911.130962,438.303556
426900.000000,2561517.372297,-5383642.089982,10.632046,-8.188780,165453018.348919,348846973.057328,-911.241048,438.064242
427000.000000,2562580.641142,-5384460.828380,10.633330,-8.185988,165361888.742451,348890767.514764,-911.351070,437.824902
427100.000000,2563644.038346,-5385279.287547,10.634614,-8.183195,165270748.136969,348934538.036833,-911.461029,437.585535
427200.000000,2564707.563832,-5386097.467453,10.635896,-8.180403,165179596.538874,348978284.620898,-911.570923,437.346142
427300.000000,2565771.217528,-5386915.368067,10.637178,-8.177610,165088433.954567,349022007.264320,-911.680753,437.106722
427400.000000,2566834.999357,-5387732.989358,10.638459,-8.174816,164997260.390451,349065705.964466,-911.790519,436.867276
427500.000000,2567898.909246,-5388550.331295,10.639739,-8.172023,164906075.852928,349109380.718700,-911.900221,436.627804
427600.000000,2568962.947119,-5389367.393848,10.641018,-8.169229,164814880.348403,349153031.524393,-912.009859,436.388305
427700.000000,2570027.112903,-5390184.176986,10.642297,-8.166434,164723673.883278,349196658.378914,-912.119433,436.148781
427800.000000,2571091.406521,-5391000.680678,10.643575,-8.163640,164632456.463959,349240261.279635,-912.228943,435.909229
427900.000000,2572155.827900,-5391816.904894,10.644852,-8.160845,164541228.096850,349283840.223929,-912.338389,435.669652
428000.000000,2573220.376964,-5392632.849603,10.646129,-8.158049,164449988.788357,349327395.209172,-912.447771,435.430048
428100.000000,2574285.053640,-5393448.514775,10.647405,-8.155254,164358738.544887,349370926.232741,-912.557088,435.190419
428200.000000,2575349.857852,-5394263.900378,10.648680,-8.152458,164267477.372846,349414433.292016,-912.666342,434.950763
428300.000000,2576414.789525,-5395079.006383,10.649954,-8.149662,164176205.278642,349457916.384377,-912.775532,434.711080
428400.000000,2577479.848585,-5395893.832758,10.651227,-8.146866,164084922.268683,349501375.507205,-912.884657,434.471372
428500.000000,2578545.034957,-5396708.379474,10.652500,-8.144069,163993628.349376,349544810.657887,-912.993719,434.231637
428600.000000,2579610.348566,-5397522.646499,10.653772,-8.141272,163902323.527132,349588221.833808,-913.102716,433.991877
428700.000000,2580675.789337,-5398336.633804,10.655043,-8.138474,163811007.808360,349631609.032355,-913.211649,433.752090
428800.000000,2581741.357196,-5399150.341357,10.656314,-8.135677,163719681.199470,349674972.250918,-913.320518,433.512277
428900.000000,2582807.052068,-5399963.769128,10.657584,-8.132879,163628343.706872,349718311.486888,-913.429323,433.272438
429000.000000,2583872.873878,-5400776.917088,10.658853,-8.130080,163536995.336979,349761626.737660,-913.538064,433.032573
429100.000000,2584938.822552,-5401589.785205,10.660121,-8.127282,163445636.096202,349804918.000627,-913.646741,432.792682
429200.000000,2586004.898013,-5402402.373449,10.661388,-8.124483,163354265.990954,349848185.273186,-913.755354,432.552765
429300.000000,2587071.100189,-5403214.681790,10.662655,-8.121684,163262885.027647,349891428.552735,-913.863902,432.312822
429400.000000,2588137.429003,-5404026.710197,10.663921,-8.118884,163171493.212695,349934647.836676,-913.972386,432.072853
429500.000000,2589203.884381,-5404838.458640,10.665186,-8.116085,163080090.552513,349977843.122409,-914.080807,431.832858
429600.000000,2590270.466248,-5405649.927089,10.666451,-8.113284,162988677.053516,350021014.407339,-914.189163,431.592837
429700.000000,2591337.174530,-5406461.115514,10.667715,-8.110484,162897252.722117,350064161.688871,-914.297455,431.352790
429800.000000,2592404.009151,-5407272.023883,10.668978,-8.107683,162805817.564734,350107284.964412,-914.405682,431.112717
429900.000000,2593470.970036,-5408082.652168,10.670240,-8.104882,162714371.587783,350150384.231371,-914.513846,430.872618
430000.000000,2594538.057112,-5408893.000338,10.671502,-8.102081,162622914.797680,350193459.487160,-914.621945,430.632493
430100.000000,2595605.270302,-5409703.068362,10.672762,-8.099279,162531447.200844,350236510.729191,-914.729981,430.392343
430200.000000,2596672.609532,-5410512.856210,10.674022,-8.096478,162439968.803692,350279537.954877,-914.837952,430.152167
430300.000000,2597740.074727,-5411322.363853,10.675282,-8.093675,162348479.612643,350322541.161636,-914.945859,429.911964
430400.000000,2598807.665813,-5412131.591260,10.676540,-8.090873,162256979.634116,350365520.346885,-915.053701,429.671736
430500.000000,2599875.382714,-5412940.538401,10.677798,-8.088070,162165468.874531,350408475.508044,-915.161480,429.431483
430600.000000,2600943.225355,-5413749.205246,10.679055,-8.085267,162073947.340308,350451406.642534,-915.269194,429.191203
430700.000000,2602011.193662,-5414557.591764,10.680311,-8.082463,161982415.037869,350494313.747778,-915.376844,428.950898
430800.000000,2603079.287559,-5415365.697927,10.681567,-8.079660,161890871.973634,350537196.821202,-915.484430,428.710567
430900.000000,2604147.506972,-5416173.523703,10.682822,-8.076856,161799318.154026,350580055.860232,-915.591952,428.470210
431000.000000,2605215.851826,-5416981.069063,10.684076,-8.074051,161707753.585466,350622890.862297,-915.699409,428.229827
431100.000000,2606284.322046,-5417788.333977,10.685329,-8.071247,161616178.274379,350665701.824827,-915.806802,427.989419
431200.000000,2607352.917556,-5418595.318415,10.686581,-8.068442,161524592.227188,350708488.745253,-915.914131,427.748985
431300.000000,2608421.638283,-5419402.022346,10.687833,-8.065637,161432995.450317,350751251.621011,-916.021396,427.508526
431400.000000,2609490.484150,-5420208.445741,10.689084,-8.062831,161341387.950191,350793990.449535,-916.128596,427.268041
431500.000000,2610559.455084,-5421014.588571,10.690334,-8.060025,161249769.733235,350836705.228264,-916.235732,427.027530
431600.000000,2611628.551008,-5421820.450804,10.691584,-8.057219,161158140.805876,350879395.954635,-916.342804,426.786993
431700.000000,2612697.771849,-5422626.032412,10.692833,-8.054413,161066501.174538,350922062.626090,-916.449812,426.546431
431800.000000,2613767.117531,-5423431.333364,10.694081,-8.051606,160974850.845650,350964705.240071,-916.556755,426.305844
431900.000000,2614836.587979,-5424236.353630,10.695328,-8.048799,160883189.825639,351007323.794024,-916.663634,426.065231
432000.000000,2615906.183118,-5425041.093182,10.696575,-8.045992,160791518.120933,351049918.285394,-916.770449,425.824592
432100.000000,2616975.902873,-5425845.551988,10.697820,-8.043184,160699835.737960,351092488.711630,-916.877200,425.583928
432200.000000,2618045.747170,-5426649.730020,10.699065,-8.040376,160608142.683151,351135035.070180,-916.983886,425.343239
432300.000000,2619115.715932,-5427453.627247,10.700310,-8.037568,160516438.962933,351177557.358497,-917.090508,425.102524
432400.000000,2620185.809086,-5428257.243640,10.701553,-8.034760,160424724.583739,351220055.574035,-917.197065,424.861783
432500.000000,2621256.026555,-5429060.579169,10.702796,-8.031951,160332999.551998,351262529.714247,-917.303559,424.621017
432600.000000,2622326.368266,-5429863.633805,10.704038,-8.029142,160241263.874142,351304979.776591,-917.409988,424.380226
432700.000000,2623396.834143,-5430666.407517,10.705279,-8.026332,160149517.556602,351347405.758525,-917.516352,424.139409
432800.000000,2624467.424111,-5431468.900276,10.706520,-8.023523,160057760.605812,351389807.657511,-917.622653,423.898567
432900.000000,2625538.138094,-5432271.112053,10.707760,-8.020713,159965993.028205,351432185.471010,-917.728889,423.657699
433000.000000,2626608.976019,-5433073.042817,10.708999,-8.017903,159874214.830213,351474539.196486,-917.835060,423.416806
433100.000000,2627679.937809,-5433874.692540,10.710237,-8.015092,159782426.018271,351516868.831404,-917.941168,423.175888
433200.000000,2628751.023390,-5434676.061192,10.711475,-8.012281,159690626.598813,351559174.373233,-918.047211,422.934944
433300.000000,2629822.232687,-5435477.148743,10.712711,-8.009470,159598816.578275,351601455.819442,-918.153189,422.693976
433400.000000,2630893.565625,-5436277.955163,10.713947,-8.006658,159506995.963092,351643713.167501,-918.259104,422.452981
433500.000000,2631965.022128,-5437078.480424,10.715183,-8.003847,159415164.759701,351685946.414883,-918.364954,422.211962
433600.000000,2633036.602121,-5437878.724496,10.716417,-8.001035,159323322.974539,351728155.559064,-918.470739,421.970917
433700.000000,2634108.305530,-5438678.687348,10.717651,-7.998222,159231470.614042,351770340.597519,-918.576460,421.729848
433800.000000,2635180.132279,-5439478.368953,10.718884,-7.995410,159139607.684648,351812501.527727,-918.682117,421.488752
433900.000000,2636252.082293,-5440277.769280,10.720116,-7.992597,159047734.192797,351854638.347166,-918.787709,421.247632
434000.000000,2637324.155497,-5441076.888300,10.721348,-7.989784,158955850.144926,351896751.053320,-918.893237,421.006487
434100.000000,2638396.351815,-5441875.725984,10.722579,-7.986970,158863955.547477,351938839.643672,-918.998701,420.765316
434200.000000,2639468.671174,-5442674.282302,10.723809,-7.984156,158772050.406887,351980904.115706,-919.104100,420.524120
434300.000000,2640541.113497,-5443472.557225,10.725038,-7.981342,158680134.729599,352022944.466910,-919.209435,420.282900
434400.000000,2641613.678710,-5444270.550724,10.726266,-7.978528,158588208.522052,352064960.694773,-919.314705,420.041654
434500.000000,2642686.366737,-5445068.262769,10.727494,-7.975713,158496271.790690,352106952.796785,-919.419911,419.800383
434600.000000,2643759.177503,-5445865.693331,10.728721,-7.972898,158404324.541953,352148920.770438,-919.525053,419.559086
434700.000000,2644832.110933,-5446662.842382,10.729947,-7.970083,158312366.782286,352190864.613226,-919.630130,419.317765
434800.000000,2645905.166952,-5447459.709891,10.731173,-7.967267,158220398.518130,352232784.322646,-919.735143,419.076419
434900.000000,2646978.345484,-5448256.295829,10.732398,-7.964451,158128419.755930,352274679.896195,-919.840091,418.835048
435000.000000,2648051.646455,-5449052.600168,10.733622,-7.961635,158036430.502130,352316551.331373,-919.944975,418.593652
435100.000000,2649125.069790,-5449848.622877,10.734845,-7.958819,157944430.763174,352358398.625680,-920.049794,418.352230
435200.000000,2650198.615412,-5450644.363929,10.736067,-7.956002,157852420.545509,352400221.776619,-920.154549,418.110784
435300.000000,2651272.283247,-5451439.823294,10.737289,-7.953185,157760399.855581,352442020.781696,-920.259239,417.869313
435400.000000,2652346.073220,-5452235.000942,10.738510,-7.950368,157668368.699834,352483795.638417,-920.363865,417.627817
435500.000000,2653419.985255,-5453029.896845,10.739730,-7.947550,157576327.084718,352525546.344290,-920.468427,417.386296
