t	y	v	
56.660000	27256.129936	-294.231550	0.000000	0.000000
56.670000	27253.187957	-294.197806	0.000000	0.000000
56.680000	27250.246317	-294.164026	0.000000	0.000000
56.690000	27247.305015	-294.130211	0.000000	0.000000
56.700000	27244.364051	-294.096360	0.000000	0.000000
56.710000	27241.423427	-294.062474	0.000000	0.000000
56.720000	27238.483141	-294.028552	0.000000	0.000000
56.730000	27235.543195	-293.994594	0.000000	0.000000
56.740000	27232.603585	-293.961050	0.000000	0.000000
56.750000	27229.664310	-293.927470	0.000000	0.000000
56.760000	27226.725372	-293.893855	0.000000	0.000000
56.770000	27223.786769	-293.860204	0.000000	0.000000
56.780000	27220.848504	-293.826518	0.000000	0.000000
56.790000	27217.910576	-293.792796	0.000000	0.000000
56.800000	27214.972986	-293.759038	0.000000	0.000000
56.810000	27212.035734	-293.725245	0.000000	0.000000
56.820000	27209.098819	-293.691416	0.000000	0.000000
56.830000	27206.162244	-293.657552	0.000000	0.000000
56.840000	27203.226007	-293.623652	0.000000	0.000000
56.850000	27200.290110	-293.589717	0.000000	0.000000
56.860000	27197.354553	-293.555747	0.000000	0.000000
56.870000	27194.419335	-293.521740	0.000000	0.000000
56.880000	27191.484458	-293.487699	0.000000	0.000000
56.890000	27188.549922	-293.453622	0.000000	0.000000
56.900000	27185.615727	-293.419509	0.000000	0.000000
56.910000	27182.681873	-293.385361	0.000000	0.000000
56.920000	27179.748362	-293.351178	0.000000	0.000000
56.930000	27176.815192	-293.316960	0.000000	0.000000
56.940000	27173.882365	-293.282705	0.000000	0.000000
56.950000	27170.949881	-293.248416	0.000000	0.000000
56.960000	27168.017740	-293.214091	0.000000	0.000000
56.970000	27165.085943	-293.179731	0.000000	0.000000
56.980000	27162.154489	-293.145336	0.000000	0.000000
56.990000	27159.223380	-293.110905	0.000000	0.000000
57.000000	27156.292616	-293.076439	0.000000	0.000000
57.010000	27153.362196	-293.041938	0.000000	0.000000
57.020000	27150.432122	-293.007402	0.000000	0.000000
57.030000	27147.502394	-292.972830	0.000000	0.000000
57.040000	27144.573007	-292.938676	0.000000	0.000000
57.050000	27141.643962	-292.904487	0.000000	0.000000
57.060000	27138.715260	-292.870262	0.000000	0.000000
57.070000	27135.786900	-292.836002	0.000000	0.000000
57.080000	27132.858883	-292.801707	0.000000	0.000000
57.090000	27129.931209	-292.767377	0.000000	0.000000
57.100000	27127.003879	-292.733011	0.000000	0.000000
57.110000	27124.076893	-292.698610	0.000000	0.000000
57.120000	27121.150251	-292.664174	0.000000	0.000000
57.130000	27118.223954	-292.629703	0.000000	0.000000
57.140000	27115.298002	-292.595197	0.000000	0.000000
57.150000	27112.372395	-292.560655	0.000000	0.000000
57.160000	27109.447135	-292.526079	0.000000	0.000000
57.170000	27106.522220	-292.491467	0.000000	0.000000
57.180000	27103.597652	-292.456820	0.000000	0.000000
57.190000	27100.673430	-292.422138	0.000000	0.000000
57.200000	27097.749556	-292.387421	0.000000	0.000000
57.210000	27094.826029	-292.352669	0.000000	0.000000
57.220000	27091.902851	-292.317882	0.000000	0.000000
57.230000	27088.980020	-292.283060	0.000000	0.000000
57.240000	27086.057538	-292.248203	0.000000	0.000000
57.250000	27083.135405	-292.213310	0.000000	0.000000
57.260000	27080.213621	-292.178383	0.000000	0.000000
57.270000	27077.292187	-292.143421	0.000000	0.000000
57.280000	27074.371103	-292.108424	0.000000	0.000000
57.290000	27071.450369	-292.073392	0.000000	0.000000
57.300000	27068.529986	-292.038325	0.000000	0.000000
57.310000	27065.609953	-292.003223	0.000000	0.000000
57.320000	27062.690272	-291.968086	0.000000	0.000000
57.330000	27059.770939	-291.933371	0.000000	0.000000
57.340000	27056.851953	-291.898620	0.000000	0.000000
57.350000	27053.933314	-291.863835	0.000000	0.000000
57.360000	27051.015024	-291.829015	0.000000	0.000000
57.370000	27048.097082	-291.794160	0.000000	0.000000
57.380000	27045.179490	-291.759270	0.000000	0.000000
57.390000	27042.262246	-291.724345	0.000000	0.000000
57.400000	27039.345352	-291.689385	0.000000	0.000000
57.410000	27036.428808	-291.654391	0.000000	0.000000
57.420000	27033.512615	-291.619361	0.000000	0.000000
57.430000	27030.596772	-291.584297	0.000000	0.000000
57.440000	27027.681280	-291.549198	0.000000	0.000000
57.450000	27024.766139	-291.514064	0.000000	0.000000
57.460000	27021.851350	-291.478895	0.000000	0.000000
57.470000	27018.936913	-291.443692	0.000000	0.000000
57.480000	27016.022829	-291.408454	0.000000	0.000000
57.490000	27013.109097	-291.373181	0.000000	0.000000
57.500000	27010.195718	-291.337873	0.000000	0.000000
57.510000	27007.282693	-291.302531	0.000000	0.000000
57.520000	27004.370022	-291.267154	0.000000	0.000000
57.530000	27001.457704	-291.231742	0.000000	0.000000
57.540000	26998.545741	-291.196295	0.000000	0.000000
57.550000	26995.634133	-291.160814	0.000000	0.000000
57.560000	26992.722880	-291.125299	0.000000	0.000000
57.570000	26989.811983	-291.089748	0.000000	0.000000
57.580000	26986.901441	-291.054163	0.000000	0.000000
57.590000	26983.991255	-291.018544	0.000000	0.000000
57.600000	26981.081427	-290.982890	0.000000	0.000000
57.610000	26978.171950	-290.947661	0.000000	0.000000
57.620000	26975.262826	-290.912397	0.000000	0.000000
57.630000	26972.354055	-290.877099	0.000000	0.000000
57.640000	26969.445637	-290.841766	0.000000	0.000000
57.650000	26966.537573	-290.806399	0.000000	0.000000
57.660000	26963.629863	-290.770997	0.000000	0.000000
57.670000	26960.722508	-290.735561	0.000000	0.000000
57.680000	26957.815507	-290.700090	0.000000	0.000000
57.690000	26954.908861	-290.664584	0.000000	0.000000
57.700000	26952.002571	-290.629044	0.000000	0.000000
57.710000	26949.096636	-290.593469	0.000000	0.000000
57.720000	26946.191057	-290.557860	0.000000	0.000000
57.730000	26943.285835	-290.522217	0.000000	0.000000
57.740000	26940.380970	-290.486539	0.000000	0.000000
57.750000	26937.476461	-290.450826	0.000000	0.000000
57.760000	26934.572311	-290.415079	0.000000	0.000000
57.770000	26931.668518	-290.379298	0.000000	0.000000
57.780000	26928.765083	-290.343483	0.000000	0.000000
57.790000	26925.862007	-290.307632	0.000000	0.000000
57.800000	26922.959289	-290.271748	0.000000	0.000000
57.810000	26920.056931	-290.235829	0.000000	0.000000
57.820000	26917.154932	-290.199876	0.000000	0.000000
57.830000	26914.253293	-290.163889	0.000000	0.000000
57.840000	26911.352014	-290.127867	0.000000	0.000000
57.850000	26908.451096	-290.091811	0.000000	0.000000
57.860000	26905.550539	-290.055721	0.000000	0.000000
57.870000	26902.650343	-290.019596	0.000000	0.000000
57.880000	26899.750509	-289.983438	0.000000	0.000000
57.890000	26896.851032	-289.947708	0.000000	0.000000
57.900000	26893.951912	-289.911944	0.000000	0.000000
57.910000	26891.053151	-289.876145	0.000000	0.000000
57.920000	26888.154748	-289.840312	0.000000	0.000000
57.930000	26885.256703	-289.804445	0.000000	0.000000
57.940000	26882.359018	-289.768544	0.000000	0.000000
57.950000	26879.461692	-289.732609	0.000000	0.000000
57.960000	26876.564725	-289.696639	0.000000	0.000000
57.970000	26873.668119	-289.660635	0.000000	0.000000
57.980000	26870.771873	-289.624597	0.000000	0.000000
57.990000	26867.875988	-289.588525	0.000000	0.000000
58.000000	26864.980464	-289.552418	0.000000	0.000000
58.010000	26862.085301	-289.516278	0.000000	0.000000
58.020000	26859.190500	-289.480103	0.000000	0.000000
58.030000	26856.296061	-289.443894	0.000000	0.000000
58.040000	26853.401984	-289.407652	0.000000	0.000000
58.050000	26850.508271	-289.371375	0.000000	0.000000
58.060000	26847.614920	-289.335064	0.000000	0.000000
58.070000	26844.721933	-289.298719	0.000000	0.000000
58.080000	26841.829309	-289.262340	0.000000	0.000000
58.090000	26838.937050	-289.225927	0.000000	0.000000
58.100000	26836.045155	-289.189480	0.000000	0.000000
58.110000	26833.153625	-289.152999	0.000000	0.000000
58.120000	26830.262460	-289.116484	0.000000	0.000000
58.130000	26827.371661	-289.079935	0.000000	0.000000
58.140000	26824.481228	-289.043352	0.000000	0.000000
58.150000	26821.591160	-289.006735	0.000000	0.000000
58.160000	26818.701459	-288.970085	0.000000	0.000000
58.170000	26815.812121	-288.933866	0.000000	0.000000
58.180000	26812.923145	-288.897614	0.000000	0.000000
58.190000	26810.034531	-288.861328	0.000000	0.000000
58.200000	26807.146281	-288.825008	0.000000	0.000000
58.210000	26804.258395	-288.788654	0.000000	0.000000
58.220000	26801.370872	-288.752267	0.000000	0.000000
58.230000	26798.483714	-288.715845	0.000000	0.000000
58.240000	26795.596920	-288.679389	0.000000	0.000000
58.250000	26792.710491	-288.642900	0.000000	0.000000
58.260000	26789.824427	-288.606377	0.000000	0.000000
58.270000	26786.938729	-288.569820	0.000000	0.000000
58.280000	26784.053396	-288.533229	0.000000	0.000000
58.290000	26781.168430	-288.496604	0.000000	0.000000
58.300000	26778.283831	-288.459946	0.000000	0.000000
58.310000	26775.399598	-288.423253	0.000000	0.000000
58.320000	26772.515733	-288.386527	0.000000	0.000000
58.330000	26769.632235	-288.349768	0.000000	0.000000
58.340000	26766.749106	-288.312974	0.000000	0.000000
58.350000	26763.866344	-288.276147	0.000000	0.000000
58.360000	26760.983951	-288.239286	0.000000	0.000000
58.370000	26758.101927	-288.202392	0.000000	0.000000
58.380000	26755.220273	-288.165464	0.000000	0.000000
58.390000	26752.338988	-288.128502	0.000000	0.000000
58.400000	26749.458073	-288.091507	0.000000	0.000000
58.410000	26746.577528	-288.054478	0.000000	0.000000
58.420000	26743.697354	-288.017415	0.000000	0.000000
58.430000	26740.817551	-287.980319	0.000000	0.000000
58.440000	26737.938114	-287.943659	0.000000	0.000000
58.450000	26735.059044	-287.906965	0.000000	0.000000
58.460000	26732.180342	-287.870238	0.000000	0.000000
58.470000	26729.302007	-287.833477	0.000000	0.000000
58.480000	26726.424040	-287.796682	0.000000	0.000000
58.490000	26723.546442	-287.759854	0.000000	0.000000
58.500000	26720.669212	-287.722993	0.000000	0.000000
58.510000	26717.792351	-287.686097	0.000000	0.000000
58.520000	26714.915859	-287.649169	0.000000	0.000000
58.530000	26712.039737	-287.612206	0.000000	0.000000
58.540000	26709.163985	-287.575211	0.000000	0.000000
58.550000	26706.288603	-287.538181	0.000000	0.000000
58.560000	26703.413592	-287.501119	0.000000	0.000000
58.570000	26700.538952	-287.464023	0.000000	0.000000
58.580000	26697.664683	-287.426893	0.000000	0.000000
58.590000	26694.790786	-287.389730	0.000000	0.000000
58.600000	26691.917260	-287.352534	0.000000	0.000000
58.610000	26689.044107	-287.315304	0.000000	0.000000
58.620000	26686.171327	-287.278041	0.000000	0.000000
58.630000	26683.298919	-287.240744	0.000000	0.000000
58.640000	26680.426885	-287.203415	0.000000	0.000000
58.650000	26677.555225	-287.166052	0.000000	0.000000
58.660000	26674.683938	-287.128655	0.000000	0.000000
58.670000	26671.813026	-287.091226	0.000000	0.000000
58.680000	26668.942488	-287.053763	0.000000	0.000000
58.690000	26666.072326	-287.016266	0.000000	0.000000
58.700000	26663.202538	-286.978737	0.000000	0.000000
58.710000	26660.333122	-286.941647	0.000000	0.000000
58.720000	26657.464077	-286.904524	0.000000	0.000000
58.730000	26654.595403	-286.867367	0.000000	0.000000
58.740000	26651.727101	-286.830177	0.000000	0.000000
58.750000	26648.859172	-286.792954	0.000000	0.000000
58.760000	26645.991615	-286.755698	0.000000	0.000000
58.770000	26643.124430	-286.718409	0.000000	0.000000
58.780000	26640.257620	-286.681086	0.000000	0.000000
58.790000	26637.391182	-286.643730	0.000000	0.000000
58.800000	26634.525119	-286.606341	0.000000	0.000000
58.810000	26631.659430	-286.568919	0.000000	0.000000
58.820000	26628.794115	-286.531463	0.000000	0.000000
58.830000	26625.929175	-286.493975	0.000000	0.000000
58.840000	26623.064611	-286.456453	0.000000	0.000000
58.850000	26620.200422	-286.418898	0.000000	0.000000
58.860000	26617.336609	-286.381311	0.000000	0.000000
58.870000	26614.473172	-286.343690	0.000000	0.000000
58.880000	26611.610111	-286.306036	0.000000	0.000000
58.890000	26608.747428	-286.268349	0.000000	0.000000
58.900000	26605.885122	-286.230629	0.000000	0.000000
58.910000	26603.023193	-286.192876	0.000000	0.000000
58.920000	26600.161642	-286.155090	0.000000	0.000000
58.930000	26597.300469	-286.117271	0.000000	0.000000
58.940000	26594.439675	-286.079420	0.000000	0.000000
58.950000	26591.579260	-286.041535	0.000000	0.000000
58.960000	26588.719224	-286.003617	0.000000	0.000000
58.970000	26585.859567	-285.965667	0.000000	0.000000
58.980000	26583.000285	-285.928159	0.000000	0.000000
58.990000	26580.141379	-285.890619	0.000000	0.000000
59.000000	26577.282849	-285.853045	0.000000	0.000000
59.010000	26574.424694	-285.815439	0.000000	0.000000
59.020000	26571.566916	-285.777799	0.000000	0.000000
59.030000	26568.709515	-285.740127	0.000000	0.000000
59.040000	26565.852491	-285.702422	0.000000	0.000000
59.050000	26562.995844	-285.664684	0.000000	0.000000
59.060000	26560.139575	-285.626913	0.000000	0.000000
59.070000	26557.283684	-285.589110	0.000000	0.000000
59.080000	26554.428171	-285.551273	0.000000	0.000000
59.090000	26551.573037	-285.513404	0.000000	0.000000
59.100000	26548.718282	-285.475502	0.000000	0.000000
59.110000	26545.863906	-285.437567	0.000000	0.000000
59.120000	26543.009910	-285.399599	0.000000	0.000000
59.130000	26540.156294	-285.361599	0.000000	0.000000
59.140000	26537.303059	-285.323566	0.000000	0.000000
59.150000	26534.450204	-285.285500	0.000000	0.000000
59.160000	26531.597730	-285.247402	0.000000	0.000000
59.170000	26528.745637	-285.209271	0.000000	0.000000
59.180000	26525.893926	-285.171107	0.000000	0.000000
59.190000	26523.042597	-285.132911	0.000000	0.000000
59.200000	26520.191650	-285.094682	0.000000	0.000000
59.210000	26517.341086	-285.056420	0.000000	0.000000
59.220000	26514.490904	-285.018126	0.000000	0.000000
59.230000	26511.641106	-284.979799	0.000000	0.000000
59.240000	26508.791687	-284.941919	0.000000	0.000000
59.250000	26505.942647	-284.904006	0.000000	0.000000
59.260000	26503.093987	-284.866060	0.000000	0.000000
59.270000	26500.245706	-284.828082	0.000000	0.000000
59.280000	26497.397805	-284.790071	0.000000	0.000000
59.290000	26494.550285	-284.752027	0.000000	0.000000
59.300000	26491.703145	-284.713951	0.000000	0.000000
59.310000	26488.856387	-284.675842	0.000000	0.000000
59.320000	26486.010010	-284.637701	0.000000	0.000000
59.330000	26483.164015	-284.599528	0.000000	0.000000
59.340000	26480.318401	-284.561322	0.000000	0.000000
59.350000	26477.473171	-284.523083	0.000000	0.000000
59.360000	26474.628322	-284.484812	0.000000	0.000000
59.370000	26471.783857	-284.446508	0.000000	0.000000
59.380000	26468.939776	-284.408172	0.000000	0.000000
59.390000	26466.096078	-284.369804	0.000000	0.000000
59.400000	26463.252764	-284.331403	0.000000	0.000000
59.410000	26460.409834	-284.292970	0.000000	0.000000
59.420000	26457.567289	-284.254505	0.000000	0.000000
59.430000	26454.725129	-284.216007	0.000000	0.000000
59.440000	26451.883354	-284.177477	0.000000	0.000000
59.450000	26449.041965	-284.138915	0.000000	0.000000
59.460000	26446.200962	-284.100320	0.000000	0.000000
59.470000	26443.360345	-284.061693	0.000000	0.000000
59.480000	26440.520114	-284.023034	0.000000	0.000000
59.490000	26437.680271	-283.984342	0.000000	0.000000
59.500000	26434.840810	-283.946101	0.000000	0.000000
59.510000	26432.001732	-283.907826	0.000000	0.000000
59.520000	26429.163036	-283.869520	0.000000	0.000000
59.530000	26426.324725	-283.831181	0.000000	0.000000
59.540000	26423.486797	-283.792810	0.000000	0.000000
59.550000	26420.649252	-283.754407	0.000000	0.000000
59.560000	26417.812093	-283.715971	0.000000	0.000000
59.570000	26414.975318	-283.677504	0.000000	0.000000
59.580000	26412.138928	-283.639004	0.000000	0.000000
59.590000	26409.302923	-283.600472	0.000000	0.000000
59.600000	26406.467304	-283.561907	0.000000	0.000000
59.610000	26403.632071	-283.523311	0.000000	0.000000
59.620000	26400.797224	-283.484683	0.000000	0.000000
59.630000	26397.962764	-283.446022	0.000000	0.000000
59.640000	26395.128690	-283.407329	0.000000	0.000000
59.650000	26392.295004	-283.368604	0.000000	0.000000
59.660000	26389.461706	-283.329848	0.000000	0.000000
59.670000	26386.628795	-283.291059	0.000000	0.000000
59.680000	26383.796273	-283.252238	0.000000	0.000000
59.690000	26380.964139	-283.213385	0.000000	0.000000
59.700000	26378.132394	-283.174500	0.000000	0.000000
59.710000	26375.301038	-283.135583	0.000000	0.000000
59.720000	26372.470072	-283.096635	0.000000	0.000000
59.730000	26369.639495	-283.057654	0.000000	0.000000
59.740000	26366.809309	-283.018641	0.000000	0.000000
59.750000	26363.979513	-282.979597	0.000000	0.000000
59.760000	26361.150103	-282.941005	0.000000	0.000000
59.770000	26358.321079	-282.902381	0.000000	0.000000
59.780000	26355.492442	-282.863726	0.000000	0.000000
59.790000	26352.664192	-282.825038	0.000000	0.000000
59.800000	26349.836328	-282.786318	0.000000	0.000000
59.810000	26347.008853	-282.747567	0.000000	0.000000
59.820000	26344.181765	-282.708784	0.000000	0.000000
59.830000	26341.355065	-282.669969	0.000000	0.000000
59.840000	26338.528754	-282.631121	0.000000	0.000000
59.850000	26335.702832	-282.592243	0.000000	0.000000
59.860000	26332.877298	-282.553332	0.000000	0.000000
59.870000	26330.052154	-282.514389	0.000000	0.000000
59.880000	26327.227400	-282.475415	0.000000	0.000000
59.890000	26324.403036	-282.436409	0.000000	0.000000
59.900000	26321.579062	-282.397371	0.000000	0.000000
59.910000	26318.755479	-282.358301	0.000000	0.000000
59.920000	26315.932287	-282.319200	0.000000	0.000000
59.930000	26313.109487	-282.280067	0.000000	0.000000
59.940000	26310.287078	-282.240902	0.000000	0.000000
59.950000	26307.465061	-282.201706	0.000000	0.000000
59.960000	26304.643436	-282.162478	0.000000	0.000000
59.970000	26301.822204	-282.123218	0.000000	0.000000
