t	y	v	y_analytic	v_analytic
5.170000	937.285886	-15.097022	938.109273	-15.033371
5.180000	937.134913	-15.097293	937.958937	-15.033835
5.190000	936.983937	-15.097563	937.808597	-15.034293
5.200000	936.832959	-15.097830	937.658252	-15.034746
5.210000	936.681978	-15.098096	937.507902	-15.035192
5.220000	936.530995	-15.098361	937.357548	-15.035632
5.230000	936.380008	-15.098623	937.207189	-15.036067
5.240000	936.229020	-15.098884	937.056826	-15.036496
5.250000	936.078028	-15.099143	936.906459	-15.036920
5.260000	935.927034	-15.099401	936.756088	-15.037338
5.270000	935.776037	-15.099657	936.605713	-15.037751
5.280000	935.625038	-15.099911	936.455333	-15.038159
5.290000	935.474037	-15.100164	936.304949	-15.038561
5.300000	935.323033	-15.100415	936.154562	-15.038958
5.310000	935.172026	-15.100664	936.004170	-15.039350
5.320000	935.021017	-15.100912	935.853775	-15.039737
5.330000	934.870005	-15.101158	935.703376	-15.040118
5.340000	934.718991	-15.101402	935.552972	-15.040495
5.350000	934.567975	-15.101645	935.402566	-15.040867
5.360000	934.416956	-15.101887	935.252155	-15.041235
5.370000	934.265935	-15.102126	935.101741	-15.041597
5.380000	934.114911	-15.102365	934.951323	-15.041955
5.390000	933.963885	-15.102601	934.800902	-15.042308
5.400000	933.812857	-15.102836	934.650477	-15.042657
5.410000	933.661826	-15.103070	934.500049	-15.043001
5.420000	933.510793	-15.103302	934.349617	-15.043341
5.430000	933.359758	-15.103533	934.199182	-15.043676
5.440000	933.208720	-15.103762	934.048744	-15.044007
5.450000	933.057680	-15.103989	933.898302	-15.044334
5.460000	932.906638	-15.104216	933.747857	-15.044656
5.470000	932.755594	-15.104440	933.597409	-15.044974
5.480000	932.604547	-15.104663	933.446957	-15.045289
5.490000	932.453498	-15.104885	933.296503	-15.045599
5.500000	932.302447	-15.105106	933.146045	-15.045905
5.510000	932.151394	-15.105324	932.995585	-15.046207
5.520000	932.000338	-15.105542	932.845121	-15.046505
5.530000	931.849281	-15.105758	932.694655	-15.046800
5.540000	931.698221	-15.105973	932.544185	-15.047090
5.550000	931.547159	-15.106186	932.393713	-15.047377
5.560000	931.396095	-15.106398	932.243238	-15.047661
5.570000	931.245029	-15.106609	932.092760	-15.047940
5.580000	931.093961	-15.106818	931.942279	-15.048216
5.590000	930.942891	-15.107026	931.791795	-15.048488
5.600000	930.791818	-15.107232	931.641309	-15.048757
5.610000	930.640744	-15.107437	931.490820	-15.049022
5.620000	930.489668	-15.107641	931.340329	-15.049284
5.630000	930.338589	-15.107843	931.189835	-15.049543
5.640000	930.187509	-15.108045	931.039338	-15.049798
5.650000	930.036426	-15.108244	930.888839	-15.050050
5.660000	929.885342	-15.108443	930.738337	-15.050299
5.670000	929.734255	-15.108640	930.587833	-15.050544
5.680000	929.583167	-15.108836	930.437326	-15.050786
5.690000	929.432077	-15.109031	930.286817	-15.051026
5.700000	929.280984	-15.109225	930.136306	-15.051262
5.710000	929.129890	-15.109417	929.985792	-15.051495
5.720000	928.978794	-15.109608	929.835276	-15.051725
5.730000	928.827696	-15.109798	929.684757	-15.051952
5.740000	928.676596	-15.109986	929.534237	-15.052176
5.750000	928.525495	-15.110173	929.383714	-15.052397
5.760000	928.374391	-15.110359	929.233189	-15.052615
5.770000	928.223286	-15.110544	929.082662	-15.052831
5.780000	928.072178	-15.110728	928.932132	-15.053043
5.790000	927.921069	-15.110910	928.781601	-15.053253
5.800000	927.769958	-15.111092	928.631067	-15.053461
5.810000	927.618846	-15.111272	928.480531	-15.053665
5.820000	927.467731	-15.111451	928.329994	-15.053867
5.830000	927.316615	-15.111629	928.179454	-15.054066
5.840000	927.165497	-15.111805	928.028913	-15.054263
5.850000	927.014377	-15.111981	927.878369	-15.054457
5.860000	926.863255	-15.112155	927.727823	-15.054649
5.870000	926.712132	-15.112328	927.577276	-15.054838
5.880000	926.561007	-15.112500	927.426727	-15.055025
5.890000	926.409880	-15.112671	927.276175	-15.055210
5.900000	926.258752	-15.112841	927.125622	-15.055391
5.910000	926.107622	-15.113010	926.975068	-15.055571
5.920000	925.956490	-15.113178	926.824511	-15.055748
5.930000	925.805357	-15.113344	926.673953	-15.055923
5.940000	925.654222	-15.113510	926.523393	-15.056096
5.950000	925.503085	-15.113674	926.372831	-15.056267
5.960000	925.351946	-15.113838	926.222267	-15.056435
5.970000	925.200806	-15.114000	926.071702	-15.056601
5.980000	925.049665	-15.114161	925.921135	-15.056765
5.990000	924.898522	-15.114322	925.770567	-15.056927
6.000000	924.747377	-15.114481	925.619997	-15.057087
6.010000	924.596230	-15.114639	925.469425	-15.057245
6.020000	924.445082	-15.114796	925.318852	-15.057400
6.030000	924.293933	-15.114952	925.168277	-15.057554
6.040000	924.142782	-15.115107	925.017701	-15.057706
6.050000	923.991629	-15.115261	924.867123	-15.057855
6.060000	923.840475	-15.115415	924.716544	-15.058003
6.070000	923.689319	-15.115567	924.565963	-15.058149
6.080000	923.538162	-15.115718	924.415381	-15.058293
6.090000	923.387004	-15.115868	924.264797	-15.058435
6.100000	923.235843	-15.116017	924.114212	-15.058575
6.110000	923.084682	-15.116165	923.963626	-15.058714
6.120000	922.933519	-15.116313	923.813038	-15.058851
6.130000	922.782354	-15.116459	923.662448	-15.058985
6.140000	922.631188	-15.116604	923.511858	-15.059119
6.150000	922.480020	-15.116749	923.361266	-15.059250
6.160000	922.328852	-15.116892	923.210673	-15.059380
6.170000	922.177681	-15.117035	923.060079	-15.059508
6.180000	922.026509	-15.117176	922.909483	-15.059634
6.190000	921.875336	-15.117317	922.758886	-15.059759
6.200000	921.724162	-15.117457	922.608288	-15.059882
6.210000	921.572986	-15.117596	922.457688	-15.060004
6.220000	921.421808	-15.117734	922.307088	-15.060124
6.230000	921.270630	-15.117871	922.156486	-15.060242
6.240000	921.119450	-15.118007	922.005883	-15.060359
6.250000	920.968268	-15.118142	921.855279	-15.060475
6.260000	920.817085	-15.118277	921.704673	-15.060589
6.270000	920.665901	-15.118410	921.554067	-15.060701
6.280000	920.514716	-15.118543	921.403459	-15.060812
6.290000	920.363529	-15.118675	921.252851	-15.060922
6.300000	920.212341	-15.118806	921.102241	-15.061030
6.310000	920.061152	-15.118936	920.951630	-15.061137
6.320000	919.909961	-15.119065	920.801018	-15.061242
6.330000	919.758769	-15.119194	920.650405	-15.061346
6.340000	919.607576	-15.119321	920.499791	-15.061449
6.350000	919.456381	-15.119448	920.349176	-15.061550
6.360000	919.305186	-15.119574	920.198560	-15.061650
6.370000	919.153989	-15.119699	920.047943	-15.061749
6.380000	919.002791	-15.119824	919.897325	-15.061846
6.390000	918.851591	-15.119947	919.746706	-15.061942
6.400000	918.700390	-15.120070	919.596086	-15.062037
6.410000	918.549188	-15.120192	919.445466	-15.062131
6.420000	918.397985	-15.120313	919.294844	-15.062224
6.430000	918.246781	-15.120433	919.144221	-15.062315
6.440000	918.095575	-15.120553	918.993597	-15.062405
6.450000	917.944369	-15.120672	918.842973	-15.062494
6.460000	917.793161	-15.120790	918.692348	-15.062582
6.470000	917.641952	-15.120907	918.541721	-15.062668
6.480000	917.490742	-15.121024	918.391094	-15.062754
6.490000	917.339530	-15.121139	918.240466	-15.062838
6.500000	917.188318	-15.121254	918.089837	-15.062922
6.510000	917.037104	-15.121369	917.939208	-15.063004
6.520000	916.885889	-15.121482	917.788577	-15.063085
6.530000	916.734673	-15.121595	917.637946	-15.063165
6.540000	916.583456	-15.121707	917.487314	-15.063245
6.550000	916.432238	-15.121818	917.336681	-15.063323
6.560000	916.281019	-15.121929	917.186048	-15.063400
6.570000	916.129798	-15.122039	917.035413	-15.063476
6.580000	915.978577	-15.122148	916.884778	-15.063551
6.590000	915.827354	-15.122257	916.734142	-15.063625
6.600000	915.676130	-15.122364	916.583506	-15.063698
6.610000	915.524906	-15.122471	916.432868	-15.063771
6.620000	915.373680	-15.122578	916.282230	-15.063842
6.630000	915.222453	-15.122683	916.131591	-15.063912
6.640000	915.071225	-15.122789	915.980952	-15.063982
6.650000	914.919996	-15.122893	915.830312	-15.064050
6.660000	914.768766	-15.122996	915.679671	-15.064118
6.670000	914.617535	-15.123099	915.529029	-15.064185
6.680000	914.466303	-15.123202	915.378387	-15.064251
6.690000	914.315070	-15.123303	915.227744	-15.064316
6.700000	914.163836	-15.123404	915.077101	-15.064380
6.710000	914.012601	-15.123505	914.926457	-15.064444
6.720000	913.861365	-15.123604	914.775812	-15.064506
6.730000	913.710128	-15.123704	914.625167	-15.064568
6.740000	913.558890	-15.123802	914.474521	-15.064629
6.750000	913.407651	-15.123900	914.323874	-15.064689
6.760000	913.256411	-15.123997	914.173227	-15.064749
6.770000	913.105170	-15.124093	914.022579	-15.064807
6.780000	912.953928	-15.124189	913.871931	-15.064865
6.790000	912.802686	-15.124284	913.721282	-15.064922
6.800000	912.651442	-15.124379	913.570632	-15.064979
6.810000	912.500197	-15.124473	913.419982	-15.065035
6.820000	912.348951	-15.124567	913.269332	-15.065090
6.830000	912.197705	-15.124659	913.118680	-15.065144
6.840000	912.046457	-15.124752	912.968029	-15.065197
6.850000	911.895209	-15.124843	912.817377	-15.065250
6.860000	911.743959	-15.124934	912.666724	-15.065302
6.870000	911.592709	-15.125025	912.516070	-15.065354
6.880000	911.441458	-15.125114	912.365417	-15.065405
6.890000	911.290206	-15.125204	912.214762	-15.065455
6.900000	911.138953	-15.125292	912.064108	-15.065504
6.910000	910.987699	-15.125380	911.913452	-15.065553
6.920000	910.836445	-15.125468	911.762797	-15.065602
6.930000	910.685189	-15.125555	911.612140	-15.065649
6.940000	910.533933	-15.125641	911.461484	-15.065696
6.950000	910.382675	-15.125727	911.310826	-15.065743
6.960000	910.231417	-15.125813	911.160169	-15.065788
6.970000	910.080158	-15.125897	911.009511	-15.065834
6.980000	909.928898	-15.125981	910.858852	-15.065878
6.990000	909.777638	-15.126065	910.708193	-15.065922
7.000000	909.626376	-15.126148	910.557534	-15.065966
7.010000	909.475114	-15.126231	910.406874	-15.066009
7.020000	909.323851	-15.126313	910.256213	-15.066051
7.030000	909.172587	-15.126394	910.105553	-15.066093
7.040000	909.021322	-15.126475	909.954892	-15.066134
7.050000	908.870057	-15.126556	909.804230	-15.066175
7.060000	908.718790	-15.126636	909.653568	-15.066215
7.070000	908.567523	-15.126715	909.502906	-15.066255
7.080000	908.416255	-15.126794	909.352243	-15.066294
7.090000	908.264986	-15.126872	909.201580	-15.066333
7.100000	908.113717	-15.126950	909.050916	-15.066371
7.110000	907.962447	-15.127027	908.900252	-15.066409
7.120000	907.811176	-15.127104	908.749588	-15.066446
7.130000	907.659904	-15.127181	908.598923	-15.066483
7.140000	907.508631	-15.127257	908.448258	-15.066519
7.150000	907.357358	-15.127332	908.297593	-15.066555
7.160000	907.206084	-15.127407	908.146927	-15.066590
7.170000	907.054809	-15.127481	907.996261	-15.066625
7.180000	906.903534	-15.127555	907.845595	-15.066659
7.190000	906.752257	-15.127629	907.694928	-15.066693
7.200000	906.600980	-15.127702	907.544261	-15.066727
7.210000	906.449702	-15.127774	907.393594	-15.066760
7.220000	906.298424	-15.127846	907.242926	-15.066792
7.230000	906.147145	-15.127918	907.092258	-15.066825
7.240000	905.995865	-15.127989	906.941589	-15.066856
7.250000	905.844584	-15.128059	906.790921	-15.066888
7.260000	905.693303	-15.128130	906.640252	-15.066919
7.270000	905.542021	-15.128199	906.489582	-15.066949
7.280000	905.390738	-15.128269	906.338913	-15.066980
7.290000	905.239455	-15.128337	906.188243	-15.067009
7.300000	905.088171	-15.128406	906.037572	-15.067039
7.310000	904.936886	-15.128474	905.886902	-15.067068
7.320000	904.785601	-15.128541	905.736231	-15.067097
7.330000	904.634315	-15.128608	905.585560	-15.067125
7.340000	904.483028	-15.128675	905.434889	-15.067153
7.350000	904.331741	-15.128741	905.284217	-15.067180
7.360000	904.180453	-15.128807	905.133545	-15.067208
7.370000	904.029164	-15.128872	904.982873	-15.067234
7.380000	903.877874	-15.128937	904.832200	-15.067261
7.390000	903.726584	-15.129001	904.681528	-15.067287
7.400000	903.575294	-15.129066	904.530855	-15.067313
7.410000	903.424002	-15.129129	904.380181	-15.067338
7.420000	903.272711	-15.129192	904.229508	-15.067364
7.430000	903.121418	-15.129255	904.078834	-15.067388
7.440000	902.970125	-15.129318	903.928160	-15.067413
7.450000	902.818831	-15.129380	903.777486	-15.067437
7.460000	902.667537	-15.129441	903.626811	-15.067461
7.470000	902.516242	-15.129503	903.476137	-15.067485
7.480000	902.364946	-15.129563	903.325462	-15.067508
7.490000	902.213650	-15.129624	903.174786	-15.067531
7.500000	902.062353	-15.129684	903.024111	-15.067554
7.510000	901.911055	-15.129744	902.873435	-15.067576
7.520000	901.759757	-15.129803	902.722759	-15.067598
7.530000	901.608459	-15.129862	902.572083	-15.067620
7.540000	901.457160	-15.129920	902.421407	-15.067641
7.550000	901.305860	-15.129978	902.270731	-15.067663
7.560000	901.154559	-15.130036	902.120054	-15.067684
7.570000	901.003259	-15.130093	901.969377	-15.067704
7.580000	900.851957	-15.130150	901.818700	-15.067725
7.590000	900.700655	-15.130207	901.668022	-15.067745
7.600000	900.549352	-15.130263	901.517345	-15.067765
7.610000	900.398049	-15.130319	901.366667	-15.067785
7.620000	900.246745	-15.130375	901.215989	-15.067804
7.630000	900.095441	-15.130430	901.065311	-15.067823
7.640000	899.944136	-15.130485	900.914633	-15.067842
7.650000	899.792831	-15.130539	900.763954	-15.067861
7.660000	899.641525	-15.130593	900.613275	-15.067879
7.670000	899.490218	-15.130647	900.462597	-15.067897
7.680000	899.338911	-15.130700	900.311917	-15.067915
7.690000	899.187604	-15.130753	900.161238	-15.067933
7.700000	899.036296	-15.130806	900.010559	-15.067950
7.710000	898.884987	-15.130859	899.859879	-15.067968
7.720000	898.733678	-15.130911	899.709199	-15.067985
7.730000	898.582369	-15.130962	899.558520	-15.068001
7.740000	898.431058	-15.131014	899.407839	-15.068018
7.750000	898.279748	-15.131065	899.257159	-15.068034
7.760000	898.128437	-15.131115	899.106479	-15.068051
7.770000	897.977125	-15.131166	898.955798	-15.068067
7.780000	897.825813	-15.131216	898.805117	-15.068082
7.790000	897.674500	-15.131266	898.654437	-15.068098
7.800000	897.523187	-15.131315	898.503755	-15.068113
7.810000	897.371873	-15.131364	898.353074	-15.068128
7.820000	897.220559	-15.131413	898.202393	-15.068143
7.830000	897.069245	-15.131461	898.051711	-15.068158
7.840000	896.917929	-15.131509	897.901030	-15.068173
7.850000	896.766614	-15.131557	897.750348	-15.068187
7.860000	896.615298	-15.131605	897.599666	-15.068201
7.870000	896.463981	-15.131652	897.448984	-15.068215
7.880000	896.312664	-15.131699	897.298302	-15.068229
7.890000	896.161347	-15.131745	897.147619	-15.068243
7.900000	896.010029	-15.131792	896.996937	-15.068256
7.910000	895.858711	-15.131838	896.846254	-15.068270
7.920000	895.707392	-15.131883	896.695571	-15.068283
7.930000	895.556072	-15.131929	896.544889	-15.068296
7.940000	895.404753	-15.131974	896.394206	-15.068308
7.950000	895.253433	-15.132019	896.243522	-15.068321
7.960000	895.102112	-15.132063	896.092839	-15.068333
7.970000	894.950791	-15.132107	895.942156	-15.068346
7.980000	894.799469	-15.132151	895.791472	-15.068358
7.990000	894.648147	-15.132195	895.640789	-15.068370
8.000000	894.496825	-15.132238	895.490105	-15.068382
8.010000	894.345502	-15.132281	895.339421	-15.068393
8.020000	894.194179	-15.132324	895.188737	-15.068405
8.030000	894.042855	-15.132367	895.038053	-15.068416
8.040000	893.891531	-15.132409	894.887369	-15.068428
8.050000	893.740207	-15.132451	894.736684	-15.068439
8.060000	893.588882	-15.132493	894.586000	-15.068450
8.070000	893.437556	-15.132534	894.435315	-15.068460
8.080000	893.286231	-15.132575	894.284631	-15.068471
8.090000	893.134904	-15.132616	894.133946	-15.068482
8.100000	892.983578	-15.132657	893.983261	-15.068492
8.110000	892.832251	-15.132697	893.832576	-15.068502
8.120000	892.680924	-15.132737	893.681891	-15.068512
8.130000	892.529596	-15.132777	893.531206	-15.068522
8.140000	892.378268	-15.132817	893.380521	-15.068532
8.150000	892.226939	-15.132856	893.229835	-15.068542
8.160000	892.075610	-15.132895	893.079150	-15.068551
8.170000	891.924281	-15.132934	892.928464	-15.068561
8.180000	891.772951	-15.132973	892.777778	-15.068570
8.190000	891.621621	-15.133011	892.627093	-15.068580
8.200000	891.470290	-15.133049	892.476407	-15.068589
8.210000	891.318960	-15.133087	892.325721	-15.068598
8.220000	891.167628	-15.133125	892.175035	-15.068607
8.230000	891.016297	-15.133162	892.024349	-15.068615
8.240000	890.864965	-15.133199	891.873663	-15.068624
8.250000	890.713632	-15.133236	891.722976	-15.068633
8.260000	890.562300	-15.133273	891.572290	-15.068641
8.270000	890.410967	-15.133309	891.421604	-15.068649
8.280000	890.259633	-15.133345	891.270917	-15.068657
8.290000	890.108299	-15.133381	891.120230	-15.068666
8.300000	889.956965	-15.133417	890.969544	-15.068674
8.310000	889.805631	-15.133452	890.818857	-15.068682
8.320000	889.654296	-15.133487	890.668170	-15.068689
8.330000	889.502960	-15.133522	890.517483	-15.068697
8.340000	889.351625	-15.133557	890.366796	-15.068705
8.350000	889.200289	-15.133592	890.216109	-15.068712
8.360000	889.048953	-15.133626	890.065422	-15.068720
8.370000	888.897616	-15.133660	889.914735	-15.068727
8.380000	888.746279	-15.133694	889.764047	-15.068734
8.390000	888.594942	-15.133728	889.613360	-15.068741
8.400000	888.443604	-15.133761	889.462673	-15.068748
8.410000	888.292266	-15.133794	889.311985	-15.068755
8.420000	888.140928	-15.133827	889.161297	-15.068762
8.430000	887.989589	-15.133860	889.010610	-15.068769
8.440000	887.838251	-15.133893	888.859922	-15.068775
8.450000	887.686911	-15.133925	888.709234	-15.068782
8.460000	887.535572	-15.133957	888.558546	-15.068788
8.470000	887.384232	-15.133989	888.407858	-15.068795
8.480000	887.232892	-15.134021	888.257170	-15.068801
8.490000	887.081551	-15.134053	888.106482	-15.068807
8.500000	886.930210	-15.134084	887.955794	-15.068814
8.510000	886.778869	-15.134115	887.805106	-15.068820
8.520000	886.627528	-15.134146	887.654418	-15.068826
8.530000	886.476186	-15.134177	887.503730	-15.068832
