time	x	y	v_x	v_y
1560.000000	-16710721.389548	14187690.070732	-5681.139268	8413.894207	32292172.007140
1620.000000	-17050468.791363	14691567.292665	-5644.137891	8382.246383	31873057.820162
1680.000000	-17388059.695920	15193586.711850	-5609.225400	8351.952647	31480114.245320
1740.000000	-17723614.131600	15693826.982471	-5576.228312	8322.927816	31110968.762814
1800.000000	-18057242.291940	16192361.854568	-5544.991840	8295.093494	30763525.369695
1860.000000	-18389045.581848	16689260.562552	-5515.377442	8268.377457	30435925.731175
1920.000000	-18719117.528700	17184588.178274	-5487.260756	8242.713087	30126516.655094
1980.000000	-19047544.578624	17678405.931994	-5460.529833	8218.038869	29833822.728806
2040.000000	-19374406.794871	18170771.504346	-5435.083627	8194.297925	29556523.193442
2100.000000	-19699778.472292	18661739.292148	-5410.830703	8171.437606	29293432.314065
2160.000000	-20023728.679714	19151360.650585	-5387.688123	8149.409115	29043482.648001
2220.000000	-20346321.740110	19639684.114129	-5365.580480	8128.167172	28805710.726992
2280.000000	-20667617.656886	20126755.598244	-5344.439067	8107.669708	28579244.758671
2340.000000	-20987672.493394	20612618.583778	-5324.201143	8087.877595	28363294.024460
2400.000000	-21306538.711667	21097314.285708	-5304.809304	8068.754393	28157139.708406
2460.000000	-21624265.475515	21580881.807760	-5286.210928	8050.266131	27960126.937677
2520.000000	-21940898.922394	22063358.284245	-5268.357683	8032.381101	27771657.852837
2580.000000	-22256482.407808	22544779.010332	-5251.205102	8015.069677	27591185.556451
2640.000000	-22571056.725519	23025177.561830	-5234.712200	7998.304147	27418208.813350
2700.000000	-22884660.306370	23504585.905468	-5218.841146	7982.058563	27252267.396305
2760.000000	-23197329.398168	23983034.500544	-5203.556958	7966.308603	27092937.987580
2820.000000	-23509098.228752	24460552.392711	-5188.827242	7951.031448	26939830.560717
2880.000000	-23819999.154091	24937167.300633	-5174.621960	7936.205666	26792585.178388
2940.000000	-24130062.793038	25412905.696114	-5160.913214	7921.811110	26650869.151746
3000.000000	-24439318.150147	25887792.878305	-5147.675062	7907.828824	26514374.514695
3060.000000	-24747792.727813	26361853.042468	-5134.883347	7894.240955	26382815.773213
3120.000000	-25055512.628814	26835109.343792	-5122.515548	7881.030673	26255927.895518
3180.000000	-25362502.650241	27307583.956663	-5110.550642	7868.182102	26133464.513610
3240.000000	-25668786.369657	27779298.129770	-5098.968981	7855.680252	26015196.310791
3300.000000	-25974386.224248	28250272.237400	-5087.752183	7843.510958	25900909.573153
3360.000000	-26279323.583643	28720525.827215	-5076.883030	7831.660820	25790404.885949
3420.000000	-26583618.816994	29190077.664814	-5066.345376	7820.117161	25683495.958285
3480.000000	-26887291.354865	29658945.775322	-5056.124067	7808.867969	25580008.561632
3540.000000	-27190359.746382	30127147.482245	-5046.204863	7797.901860	25479779.569569
3600.000000	-27492841.712099	30594699.443803	-5036.574375	7787.208037	25382656.087664
3660.000000	-27794754.192940	31061617.686931	-5027.219995	7776.776248	25288494.663810
3720.000000	-28096113.395572	31527917.639131	-5018.129846	7766.596758	25197160.570482
3780.000000	-28396934.834518	31993614.158333	-5009.292726	7756.660311	25108527.151401
3840.000000	-28697233.371277	32458721.560906	-5000.698061	7746.958106	25022475.225970
3900.000000	-28997023.250716	32923253.647967	-4992.335864	7737.481765	24938892.545627
3960.000000	-29296318.134953	33387223.730101	-4984.196690	7728.223310	24857673.296906
4020.000000	-29595131.134932	33850644.650609	-4976.271606	7719.175140	24778717.646616
4080.000000	-29893474.839886	34313528.807387	-4968.552150	7710.330006	24701931.325015
4140.000000	-30191361.344852	34775888.173534	-4961.030306	7701.680994	24627225.243351
4200.000000	-30488802.276379	35237734.316774	-4953.698468	7693.221501	24554515.142506
4260.000000	-30785808.816593	35699078.417777	-4946.549424	7684.945225	24483721.269826
4320.000000	-31082391.725723	36159931.287446	-4939.576319	7676.846142	24414768.081561
4380.000000	-31378561.363213	36620303.383243	-4932.772644	7668.918491	24347583.968547
4440.000000	-31674327.707530	37080204.824628	-4926.132207	7661.156763	24282101.003077
4500.000000	-31969700.374751	37539645.407647	-4919.649116	7653.555686	24218254.705050
4560.000000	-32264688.636031	37998634.618739	-4913.317763	7646.110209	24155983.825721
4620.000000	-32559301.434028	38457181.647817	-4907.132804	7638.815496	24095230.147525
4680.000000	-32853547.398350	38915295.400649	-4901.089145	7631.666911	24035938.298601
4740.000000	-33147434.860115	39372984.510607	-4895.181928	7624.660008	23978055.580765
4800.000000	-33440971.865656	39830257.349798	-4889.406516	7617.790522	23921531.809822
4860.000000	-33734166.189454	40287122.039639	-4883.758482	7611.054361	23866319.167179
4920.000000	-34027025.346342	40743586.460893	-4878.233597	7604.447594	23812372.061858
4980.000000	-34319556.603024	41199658.263207	-4872.827817	7597.966446	23759647.002051
5040.000000	-34611766.988964	41655344.874173	-4867.537275	7591.607290	23708102.475471
5100.000000	-34903663.306680	42110653.507955	-4862.358273	7585.366637	23657698.837788
5160.000000	-35195252.141486	42565591.173492	-4857.287267	7579.241133	23608398.208539
5220.000000	-35486539.870706	43020164.682304	-4852.320866	7573.227552	23560164.373917
5280.000000	-35777532.672417	43474380.655939	-4847.455820	7567.322786	23512962.695928
5340.000000	-36068236.533720	43928245.533059	-4842.689011	7561.523846	23466760.027428
5400.000000	-36358657.258595	44381765.576201	-4838.017451	7555.827849	23421524.632595
5460.000000	-36648800.475352	44834946.878224	-4833.438272	7550.232021	23377226.112455
5520.000000	-36938671.643701	45287795.368463	-4828.948721	7544.733685	23333835.335064
5580.000000	-37228276.061473	45740316.818605	-4824.546154	7539.330262	23291324.370031
5640.000000	-37517618.871007	46192516.848298	-4820.228031	7534.019263	23249666.427063
5700.000000	-37806705.065225	46644400.930514	-4815.991911	7528.798286	23208835.798246
5760.000000	-38095539.493404	47095974.396673	-4811.835447	7523.665015	23168807.803798
5820.000000	-38384126.866684	47547242.441547	-4807.756379	7518.617210	23129558.741057
5880.000000	-38672471.763300	47998210.127951	-4803.752536	7513.652712	23091065.836483
5940.000000	-38960578.633579	48448882.391226	-4799.821826	7508.769430	23053307.200455
6000.000000	-39248451.804692	48899264.043544	-4795.962234	7503.965349	23016261.784697
6060.000000	-39536095.485197	49349359.778020	-4792.171821	7499.238516	22979909.342132
6120.000000	-39823513.769367	49799174.172658	-4788.448717	7494.587045	22944230.389024
6180.000000	-40110710.641322	50248711.694134	-4784.791119	7490.009112	22909206.169242
6240.000000	-40397689.978978	50697976.701422	-4781.197289	7485.502949	22874818.620523
6300.000000	-40684455.557817	51146973.449271	-4777.665551	7481.066850	22841050.342590
6360.000000	-40971011.054492	51595706.091544	-4774.194286	7476.699159	22807884.567020
6420.000000	-41257360.050271	52044178.684424	-4770.781932	7472.398274	22775305.128739
6480.000000	-41543506.034340	52492395.189490	-4767.426982	7468.162644	22743296.439055
6540.000000	-41829452.406951	52940359.476670	-4764.127978	7463.990765	22711843.460121
6600.000000	-42115202.482446	53388075.327090	-4760.883514	7459.881179	22680931.680746
6660.000000	-42400759.492150	53835546.435793	-4757.692229	7455.832476	22650547.093479
6720.000000	-42686126.587140	54282776.414376	-4754.552808	7451.843284	22620676.172868
6780.000000	-42971306.840903	54729768.793506	-4751.463979	7447.912276	22591305.854849
6840.000000	-43256303.251883	55176527.025356	-4748.424513	7444.038163	22562423.517177
6900.000000	-43541118.745922	55623054.485939	-4745.433220	7440.219695	22534016.960851
6960.000000	-43825756.178602	56069354.477363	-4742.488946	7436.455658	22506074.392469
7020.000000	-44110218.337500	56515430.229995	-4739.590577	7432.744875	22478584.407453
7080.000000	-44394507.944342	56961284.904557	-4736.737034	7429.086202	22451535.974116
7140.000000	-44678627.657076	57406921.594127	-4733.927269	7425.478526	22424918.418491
7200.000000	-44962580.071872	57852343.326089	-4731.160269	7421.920771	22398721.409904
7260.000000	-45246367.725029	58297553.063999	-4728.435053	7418.411886	22372934.947244
7320.000000	-45529993.094820	58742553.709387	-4725.750668	7414.950853	22347549.345877
7380.000000	-45813458.603263	59187348.103499	-4723.106190	7411.536680	22322555.225194
7440.000000	-46096766.617823	59631939.028976	-4720.500724	7408.168406	22297943.496729
7500.000000	-46379919.453049	60076329.211472	-4717.933403	7404.845094	22273705.352842
7560.000000	-46662919.372155	60520521.321220	-4715.403382	7401.565832	22249832.255916
7620.000000	-46945768.588538	60964517.974539	-4712.909844	7398.329734	22226315.928061
7680.000000	-47228469.267237	61408321.735300	-4710.451996	7395.135938	22203148.341272
7740.000000	-47511023.526349	61851935.116327	-4708.029065	7391.983605	22180321.708045
7800.000000	-47793433.438380	62295360.580764	-4705.640303	7388.871917	22157828.472406
7860.000000	-48075701.031560	62738600.543391	-4703.284984	7385.800080	22135661.301342
7920.000000	-48357828.291102	63181657.371896	-4700.962399	7382.767319	22113813.076610
7980.000000	-48639817.160418	63624533.388106	-4698.671863	7379.772880	22092276.886904
8040.000000	-48921669.542298	64067230.869178	-4696.412708	7376.816027	22071046.020365
8100.000000	-49203387.300039	64509752.048750	-4694.184285	7373.896045	22050113.957413
8160.000000	-49484972.258540	64952099.118059	-4691.985963	7371.012237	22029474.363890
8220.000000	-49766426.205358	65394274.227016	-4689.817128	7368.163922	22009121.084488
8280.000000	-50047750.891730	65836279.485250	-4687.677184	7365.350437	21989048.136460
8340.000000	-50328948.033553	66278116.963126	-4685.565548	7362.571137	21969249.703597
8400.000000	-50610019.312340	66719788.692717	-4683.481656	7359.825390	21949720.130451
8460.000000	-50890966.376138	67161296.668759	-4681.424958	7357.112584	21930453.916800
8520.000000	-51171790.840417	67602642.849568	-4679.394917	7354.432117	21911445.712342
8580.000000	-51452494.288932	68043829.157929	-4677.391013	7351.783406	21892690.311598
8640.000000	-51733078.274548	68484857.481968	-4675.412737	7349.165879	21874182.649036
8700.000000	-52013544.320050	68925729.675978	-4673.459595	7346.578980	21855917.794376
8760.000000	-52293893.918921	69366447.561244	-4671.531103	7344.022165	21837890.948094
8820.000000	-52574128.536090	69807012.926819	-4669.626794	7341.494903	21820097.437099
8880.000000	-52854249.608664	70247427.530298	-4667.746208	7338.996676	21802532.710583
8940.000000	-53134258.546635	70687693.098554	-4665.888900	7336.526979	21785192.336029
9000.000000	-53414156.733557	71127811.328460	-4664.054435	7334.085317	21768071.995387
9060.000000	-53693945.527216	71567783.887586	-4662.242388	7331.671207	21751167.481382
9120.000000	-53973626.260265	72007612.414880	-4660.452347	7329.284178	21734474.693973
9180.000000	-54253200.240846	72447298.521323	-4658.683906	7326.923769	21717989.636950
9240.000000	-54532668.753194	72886843.790572	-4656.936674	7324.589531	21701708.414652
9300.000000	-54812033.058218	73326249.779579	-4655.210266	7322.281022	21685627.228812
9360.000000	-55091294.394070	73765518.019197	-4653.504307	7319.997813	21669742.375528
9420.000000	-55370453.976689	74204650.014762	-4651.818431	7317.739484	21654050.242330
9480.000000	-55649513.000336	74643647.246669	-4650.152282	7315.505624	21638547.305377
9540.000000	-55928472.638112	75082511.170921	-4648.505511	7313.295830	21623230.126735
9600.000000	-56207334.042453	75521243.219670	-4646.877778	7311.109709	21608095.351773
9660.000000	-56486098.345621	75959844.801742	-4645.268751	7308.946877	21593139.706642
9720.000000	-56764766.660176	76398317.303143	-4643.678104	7306.806958	21578359.995851
9780.000000	-57043340.079429	76836662.087556	-4642.105522	7304.689583	21563753.099927
9840.000000	-57321819.677891	77274880.496824	-4640.550694	7302.594394	21549315.973159
9900.000000	-57600206.511703	77712973.851418	-4639.013317	7300.521036	21535045.641425
9960.000000	-57878501.619059	78150943.450893	-4637.493096	7298.469166	21520939.200092
10020.000000	-58156706.020606	78588790.574330	-4635.989743	7296.438446	21506993.811987
10080.000000	-58434820.719848	79026516.480775	-4634.502973	7294.428545	21493206.705451
10140.000000	-58712846.703525	79464122.409653	-4633.032512	7292.439140	21479575.172443
10200.000000	-58990784.941990	79901609.581179	-4631.578088	7290.469914	21466096.566725
10260.000000	-59268636.389573	80338979.196759	-4630.139439	7288.520558	21452768.302099
10320.000000	-59546401.984930	80776232.439380	-4628.716305	7286.590766	21439587.850708
10380.000000	-59824082.651392	81213370.473985	-4627.308434	7284.680241	21426552.741394
10440.000000	-60101679.297299	81650394.447841	-4625.915579	7282.788693	21413660.558111
10500.000000	-60379192.816319	82087305.490904	-4624.537498	7280.915834	21400908.938395
10560.000000	-60656624.087774	82524104.716165	-4623.173954	7279.061386	21388295.571876
10620.000000	-60933973.976940	82960793.219991	-4621.824717	7277.225075	21375818.198845
10680.000000	-61211243.335348	83397372.082461	-4620.489558	7275.406630	21363474.608874
10740.000000	-61488433.001080	83833842.367687	-4619.168257	7273.605790	21351262.639468
10800.000000	-61765543.799048	84270205.124133	-4617.860597	7271.822295	21339180.174769
10860.000000	-62042576.541273	84706461.384920	-4616.566364	7270.055893	21327225.144305
10920.000000	-62319532.027155	85142612.168133	-4615.285351	7268.306335	21315395.521770
10980.000000	-62596411.043730	85578658.477107	-4614.017354	7266.573378	21303689.323852
11040.000000	-62873214.365933	86014601.300719	-4612.762173	7264.856783	21292104.609093
11100.000000	-63149942.756840	86450441.613662	-4611.519612	7263.156317	21280639.476784
11160.000000	-63426596.967914	86886180.376726	-4610.289480	7261.471749	21269292.065901
11220.000000	-63703177.739240	87321818.537054	-4609.071589	7259.802855	21258060.554071
11280.000000	-63979685.799757	87757357.028409	-4607.865756	7258.149414	21246943.156567
11340.000000	-64256121.867480	88192796.771423	-4606.671800	7256.511208	21235938.125340
11400.000000	-64532486.649717	88628138.673848	-4605.489544	7254.888026	21225043.748075
11460.000000	-64808780.843289	89063383.630794	-4604.318816	7253.279658	21214258.347283
11520.000000	-65085005.134731	89498532.524967	-4603.159445	7251.685899	21203580.279413
11580.000000	-65361160.200498	89933586.226901	-4602.011266	7250.106550	21193007.933999
11640.000000	-65637246.707163	90368545.595179	-4600.874115	7248.541412	21182539.732824
11700.000000	-65913265.311608	90803411.476656	-4599.747832	7246.990291	21172174.129116
11760.000000	-66189216.661215	91238184.706671	-4598.632261	7245.452998	21161909.606766
11820.000000	-66465101.394046	91672866.109259	-4597.527247	7243.929346	21151744.679570
11880.000000	-66740920.139026	92107456.497358	-4596.432641	7242.419152	21141677.890489
11940.000000	-67016673.516116	92541956.673003	-4595.348293	7240.922235	21131707.810937
12000.000000	-67292362.136483	92976367.427528	-4594.274059	7239.438418	21121833.040088
12060.000000	-67567986.602669	93410689.541755	-4593.209797	7237.967529	21112052.204200
12120.000000	-67843547.508751	93844923.786179	-4592.155366	7236.509397	21102363.955963
12180.000000	-68119045.440501	94279070.921157	-4591.110630	7235.063853	21092766.973862
12240.000000	-68394480.975544	94713131.697080	-4590.075454	7233.630735	21083259.961564
12300.000000	-68669854.683503	95147106.854551	-4589.049705	7232.209878	21073841.647314
12360.000000	-68945167.126154	95580997.124558	-4588.033255	7230.801126	21064510.783356
12420.000000	-69220418.857565	96014803.228639	-4587.025976	7229.404322	21055266.145367
12480.000000	-69495610.424243	96448525.879044	-4586.027744	7228.019312	21046106.531906
12540.000000	-69770742.365264	96882165.778900	-4585.038434	7226.645945	21037030.763883
12600.000000	-70045815.212417	97315723.622364	-4584.057928	7225.284074	21028037.684036
12660.000000	-70320829.490330	97749200.094777	-4583.086107	7223.933553	21019126.156429
12720.000000	-70595785.716598	98182595.872813	-4582.122854	7222.594238	21010295.065961
12780.000000	-70870684.401914	98615911.624631	-4581.168056	7221.265989	21001543.317884
12840.000000	-71145526.050188	99049148.010010	-4580.221601	7219.948667	20992869.837349
12900.000000	-71420311.158670	99482305.680499	-4579.283378	7218.642137	20984273.568942
12960.000000	-71695040.218063	99915385.279546	-4578.353280	7217.346264	20975753.476254
13020.000000	-71969713.712645	100348387.442641	-4577.431200	7216.060916	20967308.541452
13080.000000	-72244332.120376	100781312.797442	-4576.517034	7214.785966	20958937.764860
13140.000000	-72518895.913010	101214161.963907	-4575.610680	7213.521284	20950640.164554
13200.000000	-72793405.556204	101646935.554418	-4574.712036	7212.266747	20942414.775975
13260.000000	-73067861.509622	102079634.173909	-4573.821005	7211.022230	20934260.651538
13320.000000	-73342264.227037	102512258.419986	-4572.937487	7209.787613	20926176.860261
13380.000000	-73616614.156433	102944808.883042	-4572.061388	7208.562776	20918162.487404
13440.000000	-73890911.740105	103377286.146382	-4571.192614	7207.347603	20910216.634111
13500.000000	-74165157.414755	103809690.786326	-4570.331072	7206.141977	20902338.417070
13560.000000	-74439351.611583	104242023.372332	-4569.476672	7204.945786	20894526.968172
13620.000000	-74713494.756385	104674284.467098	-4568.629323	7203.758917	20886781.434190
13680.000000	-74987587.269641	105106474.626673	-4567.788939	7202.581261	20879100.976454
13740.000000	-75261629.566602	105538594.400560	-4566.955432	7201.412710	20871484.770545
13800.000000	-75535622.057381	105970644.331822	-4566.128719	7200.253156	20863932.005993
13860.000000	-75809565.147034	106402624.957181	-4565.308714	7199.102496	20856441.885977
13920.000000	-76083459.235647	106834536.807118	-4564.495337	7197.960625	20849013.627044
13980.000000	-76357304.718412	107266380.405969	-4563.688506	7196.827443	20841646.458824
14040.000000	-76631101.985714	107698156.272024	-4562.888142	7195.702849	20834339.623760
14100.000000	-76904851.423205	108129864.917615	-4562.094166	7194.586744	20827092.376839
14160.000000	-77178553.411880	108561506.849212	-4561.306502	7193.479033	20819903.985338
14220.000000	-77452208.328154	108993082.567513	-4560.525074	7192.379619	20812773.728561
14280.000000	-77725816.543937	109424592.567527	-4559.749807	7191.288408	20805700.897604
14340.000000	-77999378.426702	109856037.338667	-4558.980628	7190.205308	20798684.795104
14400.000000	-78272894.339560	110287417.364831	-4558.217464	7189.130227	20791724.735009
14460.000000	-78546364.641325	110718733.124486	-4557.460246	7188.063076	20784820.042348
14520.000000	-78819789.686586	111149985.090751	-4556.708903	7187.003766	20777970.053009
14580.000000	-79093169.825771	111581173.731475	-4555.963365	7185.952210	20771174.113517
14640.000000	-79366505.405213	112012299.509316	-4555.223567	7184.908322	20764431.580824
14700.000000	-79639796.767214	112443362.881821	-4554.489440	7183.872018	20757741.822098
14760.000000	-79913044.250108	112874364.301496	-4553.760919	7182.843214	20751104.214525
14820.000000	-80186248.188321	113305304.215887	-4553.037940	7181.821828	20744518.145108
14880.000000	-80459408.912434	113736183.067648	-4552.320438	7180.807780	20737983.010471
14940.000000	-80732526.749240	114167001.294614	-4551.608352	7179.800989	20731498.216676
15000.000000	-81005602.021802	114597759.329873	-4550.901620	7178.801377	20725063.179034
15060.000000	-81278635.049510	115028457.601832	-4550.200181	7177.808866	20718677.321927
15120.000000	-81551626.148141	115459096.534287	-4549.503974	7176.823380	20712340.078631
15180.000000	-81824575.629904	115889676.546488	-4548.812942	7175.844845	20706050.891144
15240.000000	-82097483.803506	116320198.053207	-4548.127026	7174.873185	20699809.210022
15300.000000	-82370350.974193	116750661.464797	-4547.446169	7173.908329	20693614.494209
15360.000000	-82643177.443812	117181067.187261	-4546.770314	7172.950203	20687466.210882
15420.000000	-82915963.510853	117611415.622310	-4546.099407	7171.998736	20681363.835291
15480.000000	-83188709.470504	118041707.167424	-4545.433392	7171.053860	20675306.850607
15540.000000	-83461415.614700	118471942.215913	-4544.772216	7170.115504	20669294.747776
15600.000000	-83734082.232168	118902121.156976	-4544.115826	7169.183601	20663327.025367
15660.000000	-84006709.608476	119332244.375755	-4543.464169	7168.258084	20657403.189432
15720.000000	-84279298.026078	119762312.253398	-4542.817194	7167.338886	20651522.753369
15780.000000	-84551847.764362	120192325.167106	-4542.174850	7166.425942	20645685.237780
15840.000000	-84824359.099692	120622283.490198	-4541.537087	7165.519188	20639890.170344
15900.000000	-85096832.305451	121052187.592153	-4540.903856	7164.618560	20634137.085680
15960.000000	-85369267.652087	121482037.838674	-4540.275108	7163.723996	20628425.525224
16020.000000	-85641665.407153	121911834.591732	-4539.650796	7162.835434	20622755.037103
16080.000000	-85914025.835350	122341578.209620	-4539.030872	7161.952814	20617125.176013
16140.000000	-86186349.198565	122771269.047002	-4538.415289	7161.076074	20611535.503098
16200.000000	-86458635.755913	123200907.454963	-4537.804002	7160.205157	20605985.585835
16260.000000	-86730885.763778	123630493.781059	-4537.196965	7159.340002	20600474.997921
16320.000000	-87003099.475846	124060028.369361	-4536.594134	7158.480554	20595003.319158
16380.000000	-87275277.143148	124489511.560504	-4535.995466	7157.626754	20589570.135345
16440.000000	-87547419.014096	124918943.691732	-4535.400915	7156.778547	20584175.038173
16500.000000	-87819525.334518	125348325.096945	-4534.810441	7155.935878	20578817.625118
16560.000000	-88091596.347695	125777656.106741	-4534.224000	7155.098691	20573497.499337
16620.000000	-88363632.294396	126206937.048460	-4533.641552	7154.266933	20568214.269573
16680.000000	-88635633.412914	126636168.246231	-4533.063054	7153.440551	20562967.550050
16740.000000	-88907599.939097	127065350.021007	-4532.488467	7152.619491	20557756.960384
16800.000000	-89179532.106386	127494482.690614	-4531.917751	7151.803703	20552582.125484
16860.000000	-89451430.145841	127923566.569787	-4531.350866	7150.993135	20547442.675459
16920.000000	-89723294.286183	128352601.970212	-4530.787774	7150.187737	20542338.245534
16980.000000	-89995124.753817	128781589.200565	-4530.228436	7149.387458	20537268.475954
17040.000000	-90266921.772867	129210528.566552	-4529.672815	7148.592250	20532233.011904
17100.000000	-90538685.565207	129639420.370946	-4529.120873	7147.802063	20527231.503420
17160.000000	-90810416.350491	130068264.913625	-4528.572574	7147.016851	20522263.605308
17220.000000	-91082114.346182	130497062.491610	-4528.027881	7146.236566	20517328.977061
17280.000000	-91353779.767582	130925813.399101	-4527.486758	7145.461160	20512427.282783
17340.000000	-91625412.827858	131354517.927510	-4526.949171	7144.690589	20507558.191107
17400.000000	-91897013.738075	131783176.365503	-4526.415084	7143.924805	20502721.375119
17460.000000	-92168582.707221	132211788.999028	-4525.884463	7143.163766	20497916.512288
17520.000000	-92440119.942235	132640356.111353	-4525.357274	7142.407425	20493143.284385
17580.000000	-92711625.648031	133068877.983096	-4524.833483	7141.655739	20488401.377418
17640.000000	-92983100.027529	133497354.892265	-4524.313058	7140.908665	20483690.481558
17700.000000	-93254543.281679	133925787.114283	-4523.795966	7140.166160	20479010.291070
17760.000000	-93525955.609485	134354174.922026	-4523.282175	7139.428182	20474360.504246
17820.000000	-93797337.208033	134782518.585848	-4522.771652	7138.694689	20469740.823339
17880.000000	-94068688.272515	135210818.373621	-4522.264367	7137.965640	20465150.954498
17940.000000	-94340008.996250	135639074.550757	-4521.760289	7137.240995	20460590.607703
18000.000000	-94611299.570712	136067287.380244	-4521.259387	7136.520712	20456059.496705
18060.000000	-94882560.185554	136495457.122672	-4520.761630	7135.804753	20451557.338961
18120.000000	-95153791.028628	136923584.036267	-4520.266989	7135.093078	20447083.855578
18180.000000	-95424992.286008	137351668.376912	-4519.775435	7134.385648	20442638.771251
18240.000000	-95696164.142015	137779710.398184	-4519.286939	7133.682426	20438221.814207
18300.000000	-95967306.779239	138207710.351376	-4518.801471	7132.983373	20433832.716148
18360.000000	-96238420.378558	138635668.485527	-4518.319004	7132.288451	20429471.212195
18420.000000	-96509505.119161	139063585.047448	-4517.839509	7131.597625	20425137.040834
18480.000000	-96780561.178569	139491460.281749	-4517.362960	7130.910858	20420829.943861
18540.000000	-97051588.732658	139919294.430867	-4516.889327	7130.228113	20416549.666333
18600.000000	-97322587.955675	140347087.735090	-4516.418586	7129.549356	20412295.956512
18660.000000	-97593559.020261	140774840.432580	-4515.950709	7128.874550	20408068.565819
18720.000000	-97864502.097470	141202552.759404	-4515.485669	7128.203661	20403867.248783
18780.000000	-98135417.356790	141630224.949556	-4515.023441	7127.536655	20399691.762989
18840.000000	-98406304.966159	142057857.234979	-4514.564000	7126.873498	20395541.869035
18900.000000	-98677165.091987	142485449.845591	-4514.107319	7126.214156	20391417.330484
18960.000000	-98947997.899174	142913003.009312	-4513.653374	7125.558596	20387317.913817
19020.000000	-99218803.551126	143340516.952080	-4513.202141	7124.906785	20383243.388388
19080.000000	-99489582.209776	143767991.897881	-4512.753594	7124.258692	20379193.526380
19140.000000	-99760334.035600	144195428.068768	-4512.307709	7123.614283	20375168.102764
19200.000000	-100031059.187636	144622825.684883	-4511.864463	7122.973527	20371166.895252
19260.000000	-100301757.823500	145050184.964480	-4511.423833	7122.336394	20367189.684258
19320.000000	-100572430.099403	145477506.123949	-4510.985794	7121.702851	20363236.252856
19380.000000	-100843076.170167	145904789.377833	-4510.550324	7121.072869	20359306.386742
19440.000000	-101113696.189246	146332034.938852	-4510.117401	7120.446417	20355399.874190
19500.000000	-101384290.308734	146759243.017922	-4509.687001	7119.823466	20351516.506018
19560.000000	-101654858.679390	147186413.824178	-4509.259103	7119.203985	20347656.075545
19620.000000	-101925401.450647	147613547.564990	-4508.833684	7118.587946	20343818.378558
19680.000000	-102195918.770632	148040644.445988	-4508.410723	7117.975320	20340003.213273
19740.000000	-102466410.786178	148467704.671078	-4507.990199	7117.366078	20336210.380297
19800.000000	-102736877.642840	148894728.442461	-4507.572090	7116.760192	20332439.682597
19860.000000	-103007319.484912	149321715.960657	-4507.156376	7116.157634	20328690.925462
19920.000000	-103277736.455439	149748667.424515	-4506.743035	7115.558376	20324963.916469
19980.000000	-103548128.696233	150175583.031242	-4506.332048	7114.962391	20321258.465450
20040.000000	-103818496.347885	150602462.976412	-4505.923394	7114.369653	20317574.384460
20100.000000	-104088839.549783	151029307.453990	-4505.517053	7113.780134	20313911.487741
20160.000000	-104359158.440123	151456116.656348	-4505.113005	7113.193808	20310269.591693
20220.000000	-104629453.155920	151882890.774280	-4504.711232	7112.610649	20306648.514845
20280.000000	-104899723.833028	152309629.997025	-4504.311713	7112.030631	20303048.077817
20340.000000	-105169970.606150	152736334.512278	-4503.914429	7111.453728	20299468.103298
20400.000000	-105440193.608847	153163004.506210	-4503.519362	7110.879916	20295908.416008
20460.000000	-105710392.973558	153589640.163484	-4503.126493	7110.309169	20292368.842677
20520.000000	-105980568.831609	154016241.667272	-4502.735804	7109.741462	20288849.212010
20580.000000	-106250721.313225	154442809.199269	-4502.347276	7109.176772	20285349.354663
20640.000000	-106520850.547542	154869342.939713	-4501.960891	7108.615073	20281869.103211
20700.000000	-106790956.662622	155295843.067395	-4501.576631	7108.056342	20278408.292125
20760.000000	-107061039.785464	155722309.759679	-4501.194480	7107.500556	20274966.757743
20820.000000	-107331100.042012	156148743.192516	-4500.814419	7106.947690	20271544.338244
20880.000000	-107601137.557172	156575143.540459	-4500.436431	7106.397722	20268140.873621
20940.000000	-107871152.454822	157001510.976677	-4500.060499	7105.850629	20264756.205658
21000.000000	-108141144.857820	157427845.672972	-4499.686606	7105.306388	20261390.177904
21060.000000	-108411114.888019	157854147.799789	-4499.314736	7104.764976	20258042.635645
21120.000000	-108681062.666277	158280417.526237	-4498.944872	7104.226372	20254713.425885
21180.000000	-108950988.312467	158706655.020096	-4498.576998	7103.690553	20251402.397322
21240.000000	-109220891.945488	159132860.447835	-4498.211097	7103.157497	20248109.400317
21300.000000	-109490773.683278	159559033.974628	-4497.847154	7102.627184	20244834.286883
21360.000000	-109760633.642819	159985175.764359	-4497.485153	7102.099592	20241576.910650
21420.000000	-110030471.940154	160411285.979646	-4497.125078	7101.574699	20238337.126854
21480.000000	-110300288.690391	160837364.781846	-4496.766914	7101.052486	20235114.792304
21540.000000	-110570084.007716	161263412.331073	-4496.410645	7100.532930	20231909.765372
21600.000000	-110839858.005405	161689428.786206	-4496.056257	7100.016012	20228721.905963
21660.000000	-111109610.795830	162115414.304909	-4495.703734	7099.501712	20225551.075496
21720.000000	-111379342.490468	162541369.043634	-4495.353061	7098.990010	20222397.136887
21780.000000	-111649053.199915	162967293.157644	-4495.004225	7098.480885	20219259.954526
21840.000000	-111918743.033893	163393186.801015	-4494.657210	7097.974319	20216139.394258
21900.000000	-112188412.101257	163819050.126655	-4494.312002	7097.470291	20213035.323362
21960.000000	-112458060.510009	164244883.286315	-4493.968587	7096.968783	20209947.610533
